Date,Flow
1934-01-17,7040
1934-01-18,6140
1934-01-19,5520
1934-01-20,5320
1934-01-21,4940
1934-01-22,4580
1934-01-23,5130
1934-01-24,5130
1934-01-25,4940
1934-01-26,4580
1934-01-27,4760
1934-01-28,4940
1934-01-29,4760
1934-01-30,2700
1934-01-31,3200
1934-02-01,2900
1934-02-02,3000
1934-02-03,3400
1934-02-04,4000
1934-02-05,4000
1934-02-06,3800
1934-02-07,3600
1934-02-08,3400
1934-02-09,3200
1934-02-10,3100
1934-02-11,2900
1934-02-12,2700
1934-02-13,2700
1934-02-14,2700
1934-02-15,2700
1934-02-16,3000
1934-02-17,2900
1934-02-18,2900
1934-02-19,2800
1934-02-20,2800
1934-02-21,2900
1934-02-22,2600
1934-02-23,2900
1934-02-24,2500
1934-02-25,2500
1934-02-26,2600
1934-02-27,2500
1934-02-28,2500
1934-03-01,2600
1934-03-02,2700
1934-03-03,8300
1934-03-04,20800
1934-03-05,15800
1934-03-06,21200
1934-03-07,24600
1934-03-08,21200
1934-03-09,15800
1934-03-10,12800
1934-03-11,12200
1934-03-12,11800
1934-03-13,10900
1934-03-14,10900
1934-03-15,10300
1934-03-16,10300
1934-03-17,10300
1934-03-18,9700
1934-03-19,8850
1934-03-20,8300
1934-03-21,7780
1934-03-22,7530
1934-03-23,7040
1934-03-24,6810
1934-03-25,6580
1934-03-26,6580
1934-03-27,6580
1934-03-28,15000
1934-03-29,18400
1934-03-30,28800
1934-03-31,29900
1934-04-01,26100
1934-04-02,21600
1934-04-03,17500
1934-04-04,15400
1934-04-05,13900
1934-04-06,17100
1934-04-07,22600
1934-04-08,18400
1934-04-09,15800
1934-04-10,13600
1934-04-11,11800
1934-04-12,11200
1934-04-13,12800
1934-04-14,13900
1934-04-15,12500
1934-04-16,12500
1934-04-17,15000
1934-04-18,14300
1934-04-19,12800
1934-04-20,13600
1934-04-21,15000
1934-04-22,12800
1934-04-23,11200
1934-04-24,10300
1934-04-25,10300
1934-04-26,9400
1934-04-27,8040
1934-04-28,7530
1934-04-29,7040
1934-04-30,6580
1934-05-01,6140
1934-05-02,5720
1934-05-03,6810
1934-05-04,10600
1934-05-05,10000
1934-05-06,9120
1934-05-07,8300
1934-05-08,7530
1934-05-09,6360
1934-05-10,6140
1934-05-11,6580
1934-05-12,5720
1934-05-13,5130
1934-05-14,4940
1934-05-15,5130
1934-05-16,5520
1934-05-17,5520
1934-05-18,5520
1934-05-19,5520
1934-05-20,5930
1934-05-21,5720
1934-05-22,5520
1934-05-23,5930
1934-05-24,6140
1934-05-25,6140
1934-05-26,6810
1934-05-27,5930
1934-05-28,5320
1934-05-29,5320
1934-05-30,5130
1934-05-31,4760
1934-06-01,4580
1934-06-02,4170
1934-06-03,4170
1934-06-04,4010
1934-06-05,3810
1934-06-06,3660
1934-06-07,4040
1934-06-08,3750
1934-06-09,3240
1934-06-10,3090
1934-06-11,2950
1934-06-12,2980
1934-06-13,3970
1934-06-14,3040
1934-06-15,2820
1934-06-16,2870
1934-06-17,2570
1934-06-18,2420
1934-06-19,3270
1934-06-20,6360
1934-06-21,5320
1934-06-22,9120
1934-06-23,7530
1934-06-24,5720
1934-06-25,4940
1934-06-26,4040
1934-06-27,3470
1934-06-28,2980
1934-06-29,2980
1934-06-30,2840
1934-07-01,3850
1934-07-02,2760
1934-07-03,2140
1934-07-04,2070
1934-07-05,2120
1934-07-06,2090
1934-07-07,1860
1934-07-08,1680
1934-07-09,2340
1934-07-10,2870
1934-07-11,2120
1934-07-12,1980
1934-07-13,1750
1934-07-14,1790
1934-07-15,1820
1934-07-16,1640
1934-07-17,1470
1934-07-18,1430
1934-07-19,1730
1934-07-20,1790
1934-07-21,1680
1934-07-22,1660
1934-07-23,1340
1934-07-24,1190
1934-07-25,1190
1934-07-26,1300
1934-07-27,1560
1934-07-28,1340
1934-07-29,1370
1934-07-30,2520
1934-07-31,3120
1934-08-01,2320
1934-08-02,1950
1934-08-03,2140
1934-08-04,2070
1934-08-05,1910
1934-08-06,1750
1934-08-07,1580
1934-08-08,1370
1934-08-09,1320
1934-08-10,1350
1934-08-11,1860
1934-08-12,2520
1934-08-13,2290
1934-08-14,2040
1934-08-15,3600
1934-08-16,5720
1934-08-17,9700
1934-08-18,7280
1934-08-19,8850
1934-08-20,8580
1934-08-21,6580
1934-08-22,5720
1934-08-23,4340
1934-08-24,3690
1934-08-25,3350
1934-08-26,3500
1934-08-27,2600
1934-08-28,2520
1934-08-29,2840
1934-08-30,2420
1934-08-31,2020
1934-09-01,1730
1934-09-02,1430
1934-09-03,1390
1934-09-04,1580
1934-09-05,1430
1934-09-06,1350
1934-09-07,1640
1934-09-08,1730
1934-09-09,3320
1934-09-10,2390
1934-09-11,2040
1934-09-12,2860
1934-09-13,6360
1934-09-14,4580
1934-09-15,6170
1934-09-16,27900
1934-09-17,43600
1934-09-18,47200
1934-09-19,27700
1934-09-20,15800
1934-09-21,11800
1934-09-22,11500
1934-09-23,8850
1934-09-24,7530
1934-09-25,6140
1934-09-26,4940
1934-09-27,4580
1934-09-28,4010
1934-09-29,3970
1934-09-30,11800
1934-10-01,28800
1934-10-02,17100
1934-10-03,12500
1934-10-04,10600
1934-10-05,8580
1934-10-06,7530
1934-10-07,7530
1934-10-08,6580
1934-10-09,5720
1934-10-10,6140
1934-10-11,5720
1934-10-12,5130
1934-10-13,4580
1934-10-14,4100
1934-10-15,3810
1934-10-16,3660
1934-10-17,3380
1934-10-18,3210
1934-10-19,3040
1934-10-20,3040
1934-10-21,2840
1934-10-22,2520
1934-10-23,2600
1934-10-24,2420
1934-10-25,2260
1934-10-26,2570
1934-10-27,2390
1934-10-28,2570
1934-10-29,2390
1934-10-30,2370
1934-10-31,2390
1934-11-01,2440
1934-11-02,2290
1934-11-03,2420
1934-11-04,2320
1934-11-05,2680
1934-11-06,3690
1934-11-07,3560
1934-11-08,3720
1934-11-09,3530
1934-11-10,3410
1934-11-11,3270
1934-11-12,3120
1934-11-13,3070
1934-11-14,3010
1934-11-15,2790
1934-11-16,2710
1934-11-17,2500
1934-11-18,2500
1934-11-19,2440
1934-11-20,2390
1934-11-21,2240
1934-11-22,2320
1934-11-23,2390
1934-11-24,2840
1934-11-25,3120
1934-11-26,3750
1934-11-27,5720
1934-11-28,6580
1934-11-29,6810
1934-11-30,9120
1934-12-01,30700
1934-12-02,120000
1934-12-03,116000
1934-12-04,53800
1934-12-05,32100
1934-12-06,23100
1934-12-07,18400
1934-12-08,15000
1934-12-09,12800
1934-12-10,11200
1934-12-11,10000
1934-12-12,8580
1934-12-13,7780
1934-12-14,7280
1934-12-15,7040
1934-12-16,6580
1934-12-17,6360
1934-12-18,6360
1934-12-19,6810
1934-12-20,8580
1934-12-21,8300
1934-12-22,7530
1934-12-23,7040
1934-12-24,7280
1934-12-25,7280
1934-12-26,7040
1934-12-27,6810
1934-12-28,7530
1934-12-29,10600
1934-12-30,12200
1934-12-31,10900
1935-01-01,10000
1935-01-02,9120
1935-01-03,8580
1935-01-04,8580
1935-01-05,8040
1935-01-06,7530
1935-01-07,7040
1935-01-08,6810
1935-01-09,6810
1935-01-10,8580
1935-01-11,10300
1935-01-12,13600
1935-01-13,12200
1935-01-14,10600
1935-01-15,9120
1935-01-16,8300
1935-01-17,8040
1935-01-18,7780
1935-01-19,7780
1935-01-20,8850
1935-01-21,11800
1935-01-22,16700
1935-01-23,36000
1935-01-24,66700
1935-01-25,54800
1935-01-26,34300
1935-01-27,27200
1935-01-28,22600
1935-01-29,17500
1935-01-30,16200
1935-01-31,14300
1935-02-01,13200
1935-02-02,11500
1935-02-03,11200
1935-02-04,12200
1935-02-05,14300
1935-02-06,18000
1935-02-07,15800
1935-02-08,13600
1935-02-09,12800
1935-02-10,13900
1935-02-11,18800
1935-02-12,35400
1935-02-13,35400
1935-02-14,27700
1935-02-15,28800
1935-02-16,38800
1935-02-17,58700
1935-02-18,63900
1935-02-19,53500
1935-02-20,38800
1935-02-21,29900
1935-02-22,24100
1935-02-23,21200
1935-02-24,18400
1935-02-25,16700
1935-02-26,17500
1935-02-27,18800
1935-02-28,20700
1935-03-01,21600
1935-03-02,19800
1935-03-03,18000
1935-03-04,16200
1935-03-05,15000
1935-03-06,14600
1935-03-07,14300
1935-03-08,13600
1935-03-09,13200
1935-03-10,12500
1935-03-11,12200
1935-03-12,14300
1935-03-13,21200
1935-03-14,26600
1935-03-15,40000
1935-03-16,35400
1935-03-17,28800
1935-03-18,23600
1935-03-19,21200
1935-03-20,18400
1935-03-21,16700
1935-03-22,15400
1935-03-23,15000
1935-03-24,13900
1935-03-25,13600
1935-03-26,13200
1935-03-27,13600
1935-03-28,14600
1935-03-29,16700
1935-03-30,15400
1935-03-31,14600
1935-04-01,14600
1935-04-02,15000
1935-04-03,19300
1935-04-04,23100
1935-04-05,20200
1935-04-06,18000
1935-04-07,16700
1935-04-08,21600
1935-04-09,41200
1935-04-10,53500
1935-04-11,52200
1935-04-12,57400
1935-04-13,58700
1935-04-14,56100
1935-04-15,49600
1935-04-16,40000
1935-04-17,32100
1935-04-18,26100
1935-04-19,22100
1935-04-20,19300
1935-04-21,17100
1935-04-22,15800
1935-04-23,14600
1935-04-24,13900
1935-04-25,12500
1935-04-26,11200
1935-04-27,10300
1935-04-28,9700
1935-04-29,9400
1935-04-30,9700
1935-05-01,8850
1935-05-02,8580
1935-05-03,8580
1935-05-04,11500
1935-05-05,15400
1935-05-06,15400
1935-05-07,24900
1935-05-08,20200
1935-05-09,29900
1935-05-10,27700
1935-05-11,21600
1935-05-12,20200
1935-05-13,18400
1935-05-14,15400
1935-05-15,13600
1935-05-16,12200
1935-05-17,11500
1935-05-18,10900
1935-05-19,10000
1935-05-20,9120
1935-05-21,8850
1935-05-22,8300
1935-05-23,8300
1935-05-24,9120
1935-05-25,9700
1935-05-26,8580
1935-05-27,8040
1935-05-28,7530
1935-05-29,7040
1935-05-30,7040
1935-05-31,6360
1935-06-01,5930
1935-06-02,5720
1935-06-03,5520
1935-06-04,5320
1935-06-05,4760
1935-06-06,5130
1935-06-07,5320
1935-06-08,4940
1935-06-09,6810
1935-06-10,6140
1935-06-11,5720
1935-06-12,6360
1935-06-13,7780
1935-06-14,6360
1935-06-15,5520
1935-06-16,4760
1935-06-17,4760
1935-06-18,4310
1935-06-19,4170
1935-06-20,4580
1935-06-21,4760
1935-06-22,5130
1935-06-23,5520
1935-06-24,5320
1935-06-25,4760
1935-06-26,4760
1935-06-27,4270
1935-06-28,4070
1935-06-29,3530
1935-06-30,4210
1935-07-01,3880
1935-07-02,3500
1935-07-03,3350
1935-07-04,4140
1935-07-05,4270
1935-07-06,4940
1935-07-07,4210
1935-07-08,3780
1935-07-09,3690
1935-07-10,3970
1935-07-11,5130
1935-07-12,5320
1935-07-13,5720
1935-07-14,4760
1935-07-15,4170
1935-07-16,3720
1935-07-17,3410
1935-07-18,3940
1935-07-19,3850
1935-07-20,3970
1935-07-21,4210
1935-07-22,3720
1935-07-23,3500
1935-07-24,2790
1935-07-25,2680
1935-07-26,4030
1935-07-27,4580
1935-07-28,3690
1935-07-29,3530
1935-07-30,3210
1935-07-31,3210
1935-08-01,3090
1935-08-02,2840
1935-08-03,2790
1935-08-04,2520
1935-08-05,2160
1935-08-06,2040
1935-08-07,3090
1935-08-08,5130
1935-08-09,4580
1935-08-10,4140
1935-08-11,5930
1935-08-12,6360
1935-08-13,8680
1935-08-14,11800
1935-08-15,8850
1935-08-16,6360
1935-08-17,5520
1935-08-18,4940
1935-08-19,4040
1935-08-20,3530
1935-08-21,3410
1935-08-22,3780
1935-08-23,3530
1935-08-24,4100
1935-08-25,4580
1935-08-26,4010
1935-08-27,3500
1935-08-28,3560
1935-08-29,3270
1935-08-30,2930
1935-08-31,2630
1935-09-01,2390
1935-09-02,2290
1935-09-03,2390
1935-09-04,3270
1935-09-05,8450
1935-09-06,17500
1935-09-07,42400
1935-09-08,47200
1935-09-09,26600
1935-09-10,18000
1935-09-11,12500
1935-09-12,10000
1935-09-13,8300
1935-09-14,7040
1935-09-15,5930
1935-09-16,5320
1935-09-17,4580
1935-09-18,4170
1935-09-19,3910
1935-09-20,3690
1935-09-21,3630
1935-09-22,3380
1935-09-23,3240
1935-09-24,2820
1935-09-25,2870
1935-09-26,2950
1935-09-27,2930
1935-09-28,2650
1935-09-29,2630
1935-09-30,2260
1935-10-01,2320
1935-10-02,2390
1935-10-03,2220
1935-10-04,2290
1935-10-05,2190
1935-10-06,2040
1935-10-07,1930
1935-10-08,1930
1935-10-09,2020
1935-10-10,1930
1935-10-11,2040
1935-10-12,2040
1935-10-13,1980
1935-10-14,2040
1935-10-15,2090
1935-10-16,1930
1935-10-17,1790
1935-10-18,1730
1935-10-19,1880
1935-10-20,1730
1935-10-21,1730
1935-10-22,1820
1935-10-23,1790
1935-10-24,1910
1935-10-25,1750
1935-10-26,1880
1935-10-27,1770
1935-10-28,1640
1935-10-29,2040
1935-10-30,5930
1935-10-31,5720
1935-11-01,5130
1935-11-02,4580
1935-11-03,4140
1935-11-04,3660
1935-11-05,3180
1935-11-06,2950
1935-11-07,2710
1935-11-08,2840
1935-11-09,2570
1935-11-10,2420
1935-11-11,2790
1935-11-12,3040
1935-11-13,3750
1935-11-14,5520
1935-11-15,9700
1935-11-16,17500
1935-11-17,16200
1935-11-18,16200
1935-11-19,14300
1935-11-20,13600
1935-11-21,12200
1935-11-22,10300
1935-11-23,9120
1935-11-24,8040
1935-11-25,7280
1935-11-26,6580
1935-11-27,6140
1935-11-28,5720
1935-11-29,6580
1935-11-30,7780
1935-12-01,6580
1935-12-02,6360
1935-12-03,6360
1935-12-04,6140
1935-12-05,5720
1935-12-06,5320
1935-12-07,4940
1935-12-08,4760
1935-12-09,5320
1935-12-10,4940
1935-12-11,4940
1935-12-12,5320
1935-12-13,6580
1935-12-14,8850
1935-12-15,12500
1935-12-16,17500
1935-12-17,21600
1935-12-18,21200
1935-12-19,19300
1935-12-20,15800
1935-12-21,12500
1935-12-22,10000
1935-12-23,7780
1935-12-24,6600
1935-12-25,6300
1935-12-26,5500
1935-12-27,5500
1935-12-28,4700
1935-12-29,5200
1935-12-30,5200
1935-12-31,5200
1936-01-01,5200
1936-01-02,5800
1936-01-03,10000
1936-01-04,29000
1936-01-05,47200
1936-01-06,47200
1936-01-07,35900
1936-01-08,27800
1936-01-09,26700
1936-01-10,39500
1936-01-11,53700
1936-01-12,48500
1936-01-13,34700
1936-01-14,27200
1936-01-15,24600
1936-01-16,25600
1936-01-17,24100
1936-01-18,23600
1936-01-19,25600
1936-01-20,23600
1936-01-21,26700
1936-01-22,26100
1936-01-23,19800
1936-01-24,16000
1936-01-25,13000
1936-01-26,11000
1936-01-27,9800
1936-01-28,9600
1936-01-29,9100
1936-01-30,8900
1936-01-31,8700
1936-02-01,8200
1936-02-02,7700
1936-02-03,7700
1936-02-04,8100
1936-02-05,8700
1936-02-06,9500
1936-02-07,10500
1936-02-08,8700
1936-02-09,8000
1936-02-10,7700
1936-02-11,7700
1936-02-12,7500
1936-02-13,7200
1936-02-14,7900
1936-02-15,10300
1936-02-16,24000
1936-02-17,38000
1936-02-18,40000
1936-02-19,35000
1936-02-20,31000
1936-02-21,27000
1936-02-22,22000
1936-02-23,17000
1936-02-24,15000
1936-02-25,12000
1936-02-26,20000
1936-02-27,55000
1936-02-28,126000
1936-02-29,115000
1936-03-01,77800
1936-03-02,60600
1936-03-03,47200
1936-03-04,38300
1936-03-05,37100
1936-03-06,39500
1936-03-07,40700
1936-03-08,33500
1936-03-09,27800
1936-03-10,25100
1936-03-11,30000
1936-03-12,64800
1936-03-13,97600
1936-03-14,86800
1936-03-15,56400
1936-03-16,39500
1936-03-17,33500
1936-03-18,130000
1936-03-19,426000
1936-03-20,305000
1936-03-21,120000
1936-03-22,99200
1936-03-23,85300
1936-03-24,57800
1936-03-25,49800
1936-03-26,52400
1936-03-27,53700
1936-03-28,48500
1936-03-29,42000
1936-03-30,35900
1936-03-31,30000
1936-04-01,25600
1936-04-02,23100
1936-04-03,22600
1936-04-04,22600
1936-04-05,22100
1936-04-06,22100
1936-04-07,44600
1936-04-08,59200
1936-04-09,49800
1936-04-10,39500
1936-04-11,37100
1936-04-12,39500
1936-04-13,35900
1936-04-14,32300
1936-04-15,27200
1936-04-16,24100
1936-04-17,21200
1936-04-18,18800
1936-04-19,17500
1936-04-20,15400
1936-04-21,14600
1936-04-22,13200
1936-04-23,12500
1936-04-24,11500
1936-04-25,10900
1936-04-26,10300
1936-04-27,10000
1936-04-28,9400
1936-04-29,9120
1936-04-30,8850
1936-05-01,8580
1936-05-02,8040
1936-05-03,8040
1936-05-04,8300
1936-05-05,8040
1936-05-06,8040
1936-05-07,8300
1936-05-08,7780
1936-05-09,7280
1936-05-10,6810
1936-05-11,6360
1936-05-12,6140
1936-05-13,6140
1936-05-14,6580
1936-05-15,6580
1936-05-16,7040
1936-05-17,6810
1936-05-18,6580
1936-05-19,6580
1936-05-20,6140
1936-05-21,6140
1936-05-22,5930
1936-05-23,5720
1936-05-24,5520
1936-05-25,5130
1936-05-26,4940
1936-05-27,4580
1936-05-28,4380
1936-05-29,4340
1936-05-30,4040
1936-05-31,3970
1936-06-01,3940
1936-06-02,3800
1936-06-03,3700
1936-06-04,3700
1936-06-05,3600
1936-06-06,3600
1936-06-07,3600
1936-06-08,3800
1936-06-09,3800
1936-06-10,3800
1936-06-11,4200
1936-06-12,5300
1936-06-13,6200
1936-06-14,8700
1936-06-15,9100
1936-06-16,7700
1936-06-17,6200
1936-06-18,5300
1936-06-19,4500
1936-06-20,3700
1936-06-21,3800
1936-06-22,3600
1936-06-23,3100
1936-06-24,3300
1936-06-25,3300
1936-06-26,3100
1936-06-27,2900
1936-06-28,2900
1936-06-29,2800
1936-06-30,2760
1936-07-01,2790
1936-07-02,2760
1936-07-03,2840
1936-07-04,2950
1936-07-05,3240
1936-07-06,3270
1936-07-07,3120
1936-07-08,3040
1936-07-09,2900
1936-07-10,3810
1936-07-11,3880
1936-07-12,3630
1936-07-13,4170
1936-07-14,3810
1936-07-15,3810
1936-07-16,3750
1936-07-17,3040
1936-07-18,2600
1936-07-19,2260
1936-07-20,2190
1936-07-21,2140
1936-07-22,2140
1936-07-23,2370
1936-07-24,3180
1936-07-25,3090
1936-07-26,3010
1936-07-27,2980
1936-07-28,4170
1936-07-29,4040
1936-07-30,4070
1936-07-31,3910
1936-08-01,3810
1936-08-02,3780
1936-08-03,3270
1936-08-04,2820
1936-08-05,2550
1936-08-06,2160
1936-08-07,2140
1936-08-08,2220
1936-08-09,2000
1936-08-10,1950
1936-08-11,1910
1936-08-12,2020
1936-08-13,2790
1936-08-14,2340
1936-08-15,2260
1936-08-16,2470
1936-08-17,2470
1936-08-18,2070
1936-08-19,2140
1936-08-20,1930
1936-08-21,1710
1936-08-22,3780
1936-08-23,3780
1936-08-24,2930
1936-08-25,2260
1936-08-26,2420
1936-08-27,7110
1936-08-28,7000
1936-08-29,4410
1936-08-30,9700
1936-08-31,4170
1936-09-01,2820
1936-09-02,2740
1936-09-03,2290
1936-09-04,2260
1936-09-05,2140
1936-09-06,1950
1936-09-07,1790
1936-09-08,1840
1936-09-09,1680
1936-09-10,1540
1936-09-11,1510
1936-09-12,1580
1936-09-13,1710
1936-09-14,1510
1936-09-15,1510
1936-09-16,1240
1936-09-17,1220
1936-09-18,3350
1936-09-19,2340
1936-09-20,1710
1936-09-21,1540
1936-09-22,1490
1936-09-23,1390
1936-09-24,1320
1936-09-25,1240
1936-09-26,1220
1936-09-27,1300
1936-09-28,1340
1936-09-29,1240
1936-09-30,1280
1936-10-01,1810
1936-10-02,1940
1936-10-03,2080
1936-10-04,1940
1936-10-05,2390
1936-10-06,2170
1936-10-07,1980
1936-10-08,1750
1936-10-09,1670
1936-10-10,2080
1936-10-11,2390
1936-10-12,2680
1936-10-13,2190
1936-10-14,2290
1936-10-15,1980
1936-10-16,1730
1936-10-17,2490
1936-10-18,10700
1936-10-19,31100
1936-10-20,24500
1936-10-21,13900
1936-10-22,9700
1936-10-23,7280
1936-10-24,5900
1936-10-25,5000
1936-10-26,4460
1936-10-27,3900
1936-10-28,3630
1936-10-29,3310
1936-10-30,3220
1936-10-31,2950
1936-11-01,2840
1936-11-02,2790
1936-11-03,2700
1936-11-04,2810
1936-11-05,2320
1936-11-06,2290
1936-11-07,2790
1936-11-08,5000
1936-11-09,6120
1936-11-10,5280
1936-11-11,4680
1936-11-12,4000
1936-11-13,3700
1936-11-14,3470
1936-11-15,3370
1936-11-16,3040
1936-11-17,2760
1936-11-18,2620
1936-11-19,2490
1936-11-20,2490
1936-11-21,2360
1936-11-22,2360
1936-11-23,2290
1936-11-24,2290
1936-11-25,2010
1936-11-26,2120
1936-11-27,2050
1936-11-28,1960
1936-11-29,1960
1936-11-30,2030
1936-12-01,1770
1936-12-02,2050
1936-12-03,2840
1936-12-04,4000
1936-12-05,3800
1936-12-06,3700
1936-12-07,8300
1936-12-08,9400
1936-12-09,11500
1936-12-10,13900
1936-12-11,14300
1936-12-12,14600
1936-12-13,17100
1936-12-14,17500
1936-12-15,15800
1936-12-16,13200
1936-12-17,13900
1936-12-18,14600
1936-12-19,13600
1936-12-20,19300
1936-12-21,23100
1936-12-22,20700
1936-12-23,17500
1936-12-24,14300
1936-12-25,11800
1936-12-26,10300
1936-12-27,10000
1936-12-28,10300
1936-12-29,11800
1936-12-30,16200
1936-12-31,18800
1937-01-01,17100
1937-01-02,18400
1937-01-03,21600
1937-01-04,27800
1937-01-05,35900
1937-01-06,31100
1937-01-07,25100
1937-01-08,23600
1937-01-09,25600
1937-01-10,27800
1937-01-11,27800
1937-01-12,38300
1937-01-13,37100
1937-01-14,27200
1937-01-15,23600
1937-01-16,22100
1937-01-17,19300
1937-01-18,22100
1937-01-19,26700
1937-01-20,39500
1937-01-21,52400
1937-01-22,73300
1937-01-23,89800
1937-01-24,91300
1937-01-25,73300
1937-01-26,60600
1937-01-27,49800
1937-01-28,38300
1937-01-29,32300
1937-01-30,27800
1937-01-31,26200
1937-02-01,27800
1937-02-02,25600
1937-02-03,23100
1937-02-04,20200
1937-02-05,18000
1937-02-06,16200
1937-02-07,15000
1937-02-08,15800
1937-02-09,18000
1937-02-10,38300
1937-02-11,47200
1937-02-12,35900
1937-02-13,28900
1937-02-14,24100
1937-02-15,22100
1937-02-16,19800
1937-02-17,18000
1937-02-18,16200
1937-02-19,15400
1937-02-20,15400
1937-02-21,16200
1937-02-22,42000
1937-02-23,77800
1937-02-24,77800
1937-02-25,49800
1937-02-26,37100
1937-02-27,28900
1937-02-28,23600
1937-03-01,19800
1937-03-02,17500
1937-03-03,15800
1937-03-04,14600
1937-03-05,13900
1937-03-06,12800
1937-03-07,12200
1937-03-08,11800
1937-03-09,11500
1937-03-10,10900
1937-03-11,10600
1937-03-12,10300
1937-03-13,10000
1937-03-14,9700
1937-03-15,9700
1937-03-16,9700
1937-03-17,9700
1937-03-18,10600
1937-03-19,10600
1937-03-20,11500
1937-03-21,13900
1937-03-22,18800
1937-03-23,27800
1937-03-24,24100
1937-03-25,19300
1937-03-26,16700
1937-03-27,15000
1937-03-28,14300
1937-03-29,12800
1937-03-30,11500
1937-03-31,10600
1937-04-01,10000
1937-04-02,9120
1937-04-03,8580
1937-04-04,8040
1937-04-05,7780
1937-04-06,8580
1937-04-07,11200
1937-04-08,10300
1937-04-09,10900
1937-04-10,10900
1937-04-11,10600
1937-04-12,10300
1937-04-13,10000
1937-04-14,9400
1937-04-15,8850
1937-04-16,8850
1937-04-17,8300
1937-04-18,8040
1937-04-19,7780
1937-04-20,7530
1937-04-21,7280
1937-04-22,7780
1937-04-23,8040
1937-04-24,8580
1937-04-25,10000
1937-04-26,50400
1937-04-27,250000
1937-04-28,310000
1937-04-29,168000
1937-04-30,86800
1937-05-01,55000
1937-05-02,40700
1937-05-03,31100
1937-05-04,26200
1937-05-05,22100
1937-05-06,19800
1937-05-07,20700
1937-05-08,22100
1937-05-09,20200
1937-05-10,17500
1937-05-11,15400
1937-05-12,13900
1937-05-13,12500
1937-05-14,12500
1937-05-15,13200
1937-05-16,12200
1937-05-17,11500
1937-05-18,11200
1937-05-19,10900
1937-05-20,10300
1937-05-21,9700
1937-05-22,9400
1937-05-23,9700
1937-05-24,9400
1937-05-25,8850
1937-05-26,8580
1937-05-27,8040
1937-05-28,8040
1937-05-29,8040
1937-05-30,8040
1937-05-31,9120
1937-06-01,9120
1937-06-02,7780
1937-06-03,7530
1937-06-04,9400
1937-06-05,9120
1937-06-06,7280
1937-06-07,6800
1937-06-08,6800
1937-06-09,6340
1937-06-10,5900
1937-06-11,7280
1937-06-12,10000
1937-06-13,7780
1937-06-14,7040
1937-06-15,6800
1937-06-16,6120
1937-06-17,5900
1937-06-18,15400
1937-06-19,12200
1937-06-20,10300
1937-06-21,9120
1937-06-22,8580
1937-06-23,9700
1937-06-24,8040
1937-06-25,7040
1937-06-26,6120
1937-06-27,5900
1937-06-28,6120
1937-06-29,6800
1937-06-30,6800
1937-07-01,8850
1937-07-02,7780
1937-07-03,5900
1937-07-04,4960
1937-07-05,4570
1937-07-06,4610
1937-07-07,4500
1937-07-08,4040
1937-07-09,3760
1937-07-10,3660
1937-07-11,3440
1937-07-12,3310
1937-07-13,3630
1937-07-14,5120
1937-07-15,6120
1937-07-16,9400
1937-07-17,11500
1937-07-18,8300
1937-07-19,6120
1937-07-20,5900
1937-07-21,5200
1937-07-22,4610
1937-07-23,4140
1937-07-24,3700
1937-07-25,3760
1937-07-26,3760
1937-07-27,4540
1937-07-28,4040
1937-07-29,3410
1937-07-30,3130
1937-07-31,2900
1937-08-01,3040
1937-08-02,2840
1937-08-03,2190
1937-08-04,2460
1937-08-05,2600
1937-08-06,2390
1937-08-07,2700
1937-08-08,2490
1937-08-09,3220
1937-08-10,2700
1937-08-11,2700
1937-08-12,3440
1937-08-13,5500
1937-08-14,5690
1937-08-15,3500
1937-08-16,2680
1937-08-17,2050
1937-08-18,2010
1937-08-19,2260
1937-08-20,2100
1937-08-21,2430
1937-08-22,4210
1937-08-23,10600
1937-08-24,9700
1937-08-25,7280
1937-08-26,27900
1937-08-27,80800
1937-08-28,64800
1937-08-29,39500
1937-08-30,22100
1937-08-31,15000
1937-09-01,11500
1937-09-02,9400
1937-09-03,8040
1937-09-04,7040
1937-09-05,7530
1937-09-06,8850
1937-09-07,12800
1937-09-08,15000
1937-09-09,14300
1937-09-10,12500
1937-09-11,10300
1937-09-12,8580
1937-09-13,7280
1937-09-14,6340
1937-09-15,5900
1937-09-16,5360
1937-09-17,4840
1937-09-18,4390
1937-09-19,4320
1937-09-20,3900
1937-09-21,3660
1937-09-22,3630
1937-09-23,3600
1937-09-24,3570
1937-09-25,3220
1937-09-26,3100
1937-09-27,2870
1937-09-28,2840
1937-09-29,2840
1937-09-30,2840
1937-10-01,3160
1937-10-02,3190
